funded_amnt,term,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,acc_now_delinq,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,loan_status
28000,60 months,605.17,B,B2,10,MORTGAGE,74000,Verified,credit_card,CA,12.23,0,0,1975,0,13,0,23422,Fully Paid
5000,36 months,183.26,D,D3,3,RENT,32000,Source Verified,other,AZ,18.53,0,0,2007,1,7,0,1164,Charged Off
12000,36 months,393.67,B,B2,0,RENT,52500,Source Verified,debt_consolidation,NY,11.83,0,0,1994,0,21,0,24623,Fully Paid
10000,36 months,347.15,C,C2,5,MORTGAGE,83100,Source Verified,credit_card,KY,11.18,2,0,1999,0,9,0,3561,Fully Paid
13900,36 months,492.47,D,D2,2,MORTGAGE,43000,Verified,small_business,OR,6.45,0,0,2001,0,6,0,13959,Fully Paid
20450,36 months,669.41,B,B3,0,RENT,80000,Source Verified,debt_consolidation,VA,3.98,0,0,2002,1,24,0,9428,Fully Paid
21000,36 months,775.31,E,E2,10,OWN,76000,Source Verified,debt_consolidation,NY,12.76,1,0,1992,2,15,0,70420,Fully Paid
18000,60 months,459.05,E,E1,1,MORTGAGE,50000,Verified,credit_card,IL,16.12,0,0,2006,0,13,0,21282,Fully Paid
24000,36 months,858.9,C,C5,0,RENT,180000,Verified,debt_consolidation,CA,9,0,0,2001,1,7,0,29819,Fully Paid
6000,36 months,206.5,C,C4,2,RENT,32000,Source Verified,other,TX,18.94,0,0,2007,0,12,0,5939,Fully Paid
16000,60 months,382.49,C,C3,8,MORTGAGE,60000,Verified,debt_consolidation,OH,22,0,0,2001,1,19,0,15894,Charged Off
7500,36 months,236.38,B,B1,3,RENT,75311,Not Verified,other,OH,23.52,0,0,1996,2,19,0,4035,Fully Paid
16000,60 months,408.48,D,D3,8,MORTGAGE,60000,Verified,debt_consolidation,IL,9.99,0,0,2001,0,11,0,22500,Charged Off
5000,36 months,172.33,D,D1,3,RENT,27600,Not Verified,debt_consolidation,PA,12.35,0,0,2003,0,5,0,4648,Fully Paid
13775,36 months,470.73,C,C3,10,MORTGAGE,45000,Verified,debt_consolidation,ND,32.21,0,0,1992,0,7,0,15503,Fully Paid
24000,36 months,746.44,A,A4,10,MORTGAGE,119000,Verified,debt_consolidation,CA,20.47,1,0,1985,4,12,0,42807,Fully Paid
5375,36 months,187.94,C,C5,8,RENT,32000,Source Verified,credit_card,GA,7.24,0,0,2000,3,10,1,8172,Fully Paid
17050,60 months,481.93,F,F1,10,OWN,48000,Not Verified,debt_consolidation,AL,24.88,2,0,1988,0,16,0,7414,Fully Paid
10000,60 months,216.18,B,B2,10,OWN,80000,Verified,medical,FL,9.11,0,0,1994,0,11,0,3289,Charged Off
7200,36 months,246.4,B,B5,0,RENT,52700,Verified,debt_consolidation,CA,15.35,0,0,2003,0,16,4,3624,Charged Off
12000,36 months,377.09,A,A5,10,RENT,48600,Source Verified,debt_consolidation,VA,13.48,0,0,2005,0,12,0,4568,Fully Paid
4000,36 months,134.18,C,C2,10,RENT,55000,Not Verified,debt_consolidation,LA,23.55,0,0,1993,1,14,0,70496,Fully Paid
21250,60 months,553.82,D,D4,10,MORTGAGE,49000,Verified,debt_consolidation,MA,20.77,0,0,2004,3,13,0,11514,Charged Off
12000,36 months,420.71,C,C3,10,MORTGAGE,63000,Not Verified,credit_card,LA,22.38,0,0,1998,0,12,0,16588,Fully Paid
5400,36 months,183.33,B,B5,5,RENT,32000,Not Verified,credit_card,PA,11.82,0,0,2006,0,5,0,7460,Fully Paid
3200,60 months,67.01,D,D2,0,MORTGAGE,41000,Verified,home_improvement,CA,31.52,0,0,2008,1,9,0,8776,Fully Paid
19575,36 months,633.11,B,B1,10,RENT,50000,Verified,credit_card,MD,30.48,0,0,2001,1,7,0,18282,Fully Paid
10000,36 months,320.29,B,B2,4,RENT,36000,Source Verified,credit_card,CA,17.93,2,0,1998,0,9,0,9244,Charged Off
15450,60 months,359.42,C,C4,10,MORTGAGE,42000,Source Verified,debt_consolidation,GA,17.06,1,0,1985,0,12,0,4909,Fully Paid
15200,36 months,465.8,A,A2,1,MORTGAGE,105000,Verified,credit_card,AZ,14.6,0,0,2003,0,21,0,690,Fully Paid
5000,36 months,178.24,D,D3,2,MORTGAGE,55000,Source Verified,debt_consolidation,LA,3.88,2,0,2001,0,10,0,1543,Fully Paid
10000,36 months,341.68,C,C3,3,MORTGAGE,68000,Not Verified,debt_consolidation,OH,17.61,0,0,2005,0,13,0,9645,Fully Paid
6025,36 months,205.9,C,C4,5,RENT,41000,Not Verified,debt_consolidation,MA,29.85,0,0,1995,0,9,0,2210,Fully Paid
9025,36 months,324.34,D,D2,5,MORTGAGE,41870,Verified,debt_consolidation,SD,10.49,0,0,1999,0,12,0,10764,Fully Paid
16000,36 months,481.84,A,A1,10,OWN,95000,Verified,credit_card,CA,10.03,0,0,1989,0,6,0,19809,Fully Paid
3600,36 months,118.67,B,B5,2,MORTGAGE,18000,Source Verified,debt_consolidation,NV,19.73,0,0,2002,3,11,2,5677,Charged Off
4000,36 months,143.15,D,D3,9,RENT,23920,Source Verified,major_purchase,FL,4.26,0,0,2004,1,3,0,2587,Fully Paid
6400,36 months,204.03,B,B2,0,RENT,47000,Source Verified,debt_consolidation,FL,17.09,0,0,2000,0,9,0,3953,Fully Paid
25000,36 months,752.87,A,A1,0,MORTGAGE,150000,Source Verified,credit_card,CA,5.43,0,0,1994,0,7,0,20516,Fully Paid
35000,60 months,783.7,C,C1,10,MORTGAGE,2.00E+05,Source Verified,debt_consolidation,VA,11.4,0,0,1996,0,7,0,42955,Fully Paid
20000,36 months,668.98,B,B5,0,MORTGAGE,96000,Source Verified,debt_consolidation,IL,6.35,0,0,2005,0,7,0,9560,Charged Off
7875,36 months,266.67,C,C2,3,RENT,33000,Not Verified,debt_consolidation,NY,13.85,0,0,2006,0,5,0,5137,Fully Paid
5000,36 months,159.4,B,B2,4,MORTGAGE,50000,Not Verified,debt_consolidation,MD,12.34,1,0,2003,1,15,0,8061,Fully Paid
28000,36 months,876.13,A,A4,1,MORTGAGE,260000,Verified,credit_card,CA,9.19,0,0,2000,0,11,0,20222,Fully Paid
5600,36 months,175.2,A,A5,1,RENT,80000,Source Verified,debt_consolidation,WI,9.03,0,0,1973,1,9,1,3853,Fully Paid
20000,60 months,489.45,C,C4,10,MORTGAGE,70000,Verified,debt_consolidation,CA,11.56,0,0,1992,1,7,0,15656,Fully Paid
3450,36 months,120.63,D,D1,9,MORTGAGE,50000,Not Verified,debt_consolidation,GA,13.59,0,0,2000,2,7,1,1221,Fully Paid
7000,36 months,245.41,C,C3,3,RENT,31200,Verified,credit_card,NY,10.77,0,0,1998,3,16,0,7621,Fully Paid
26575,60 months,764.36,F,F2,5,RENT,70000,Source Verified,house,HI,35.22,1,0,2009,0,23,0,5489,Charged Off
15600,60 months,362.83,C,C3,2,MORTGAGE,80000,Source Verified,other,CA,18.05,0,0,1990,1,14,1,11417,Fully Paid
25000,36 months,862.36,C,C5,10,MORTGAGE,1.00E+05,Source Verified,home_improvement,IL,9.6,2,0,2002,1,9,0,3510,Fully Paid
22400,60 months,458.39,A,A5,10,MORTGAGE,1.00E+05,Source Verified,debt_consolidation,TX,7.68,0,0,2002,0,6,0,15532,Fully Paid
7200,36 months,247.8,C,C4,6,MORTGAGE,37000,Not Verified,debt_consolidation,NC,18.49,0,0,2003,2,17,0,5152,Fully Paid
20125,60 months,491.55,C,C4,6,RENT,45000,Verified,debt_consolidation,TX,27.25,2,0,1995,0,10,0,4128,Fully Paid
4000,36 months,134.76,B,B5,2,MORTGAGE,80000,Not Verified,other,NV,17.15,0,0,2009,1,10,0,10347,Fully Paid
21000,60 months,536.01,D,D5,10,RENT,72000,Verified,debt_consolidation,TX,34.88,0,0,1993,3,17,0,11881,Charged Off
15000,36 months,515.74,D,D2,2,RENT,57500,Verified,wedding,MD,21.54,0,0,2002,0,12,0,4649,Fully Paid
5000,36 months,164.03,B,B2,10,MORTGAGE,53490.16,Verified,credit_card,WA,3.77,1,0,1997,1,5,0,3226,Fully Paid
23375,60 months,565.96,C,C3,3,RENT,68200,Verified,debt_consolidation,VA,34.15,0,0,1998,0,13,0,19546,Fully Paid
12000,60 months,310.24,E,E2,8,MORTGAGE,75980,Verified,credit_card,RI,16.92,0,0,2003,3,11,0,27110,Fully Paid
1500,36 months,51.26,C,C4,10,RENT,48000,Source Verified,other,AL,24.33,0,0,2002,0,6,1,3971,Fully Paid
2000,36 months,65.47,B,B4,2,RENT,20000,Source Verified,credit_card,OH,15.37,0,0,2001,0,7,1,2465,Fully Paid
6000,36 months,202.49,B,B4,10,MORTGAGE,32000,Not Verified,debt_consolidation,PA,18.94,0,0,2000,0,8,0,5770,Fully Paid
8000,36 months,249.3,A,A3,4,RENT,54000,Not Verified,debt_consolidation,NY,5.82,0,0,2004,1,4,0,1857,Fully Paid
7000,36 months,216.11,A,A3,2,RENT,60000,Not Verified,credit_card,MA,22.1,1,0,1982,0,15,0,7297,Fully Paid
28000,36 months,864.44,A,A3,5,MORTGAGE,120000,Verified,debt_consolidation,MT,8.4,0,0,1997,0,14,0,41512,Fully Paid
25000,36 months,825.34,B,B3,1,MORTGAGE,220000,Verified,credit_card,CA,10.07,1,0,1982,2,11,0,33697,Fully Paid
12000,36 months,395.66,B,B5,3,RENT,110000,Not Verified,credit_card,CA,13.27,0,0,2007,0,11,0,17917,Fully Paid
5000,36 months,172.48,C,C2,5,RENT,49000,Not Verified,credit_card,IL,27.32,0,0,2003,3,12,0,12250,Fully Paid
5000,36 months,166.05,B,B3,0,RENT,25000,Source Verified,credit_card,CA,6.96,0,0,2006,2,15,0,3036,Fully Paid
18000,36 months,560.91,A,A3,10,RENT,130000,Source Verified,debt_consolidation,CA,8.07,2,0,1993,0,14,0,3996,Fully Paid
20000,36 months,618.64,A,A3,8,MORTGAGE,4.00E+05,Source Verified,credit_card,CT,6.77,2,1,1991,0,11,0,22534,Fully Paid
10000,60 months,241.12,C,C3,10,MORTGAGE,80000,Source Verified,debt_consolidation,WA,20.62,0,0,2001,1,11,0,8403,Fully Paid
7500,36 months,240.22,B,B2,10,RENT,50000,Source Verified,debt_consolidation,MD,13.39,0,0,2004,0,7,1,2748,Charged Off
12175,60 months,329.31,E,E4,10,RENT,36000,Verified,moving,OH,13.4,0,0,1994,2,8,1,1144,Fully Paid
20000,36 months,673.79,B,B4,9,MORTGAGE,105000,Verified,debt_consolidation,MI,31.89,0,0,2002,2,21,0,24686,Fully Paid
3500,36 months,123.9,D,D3,2,RENT,25000,Not Verified,debt_consolidation,CA,21.36,0,0,2009,1,4,0,3261,Fully Paid
12000,36 months,395.66,B,B4,3,RENT,63600,Not Verified,credit_card,VA,20.66,0,0,2000,0,12,0,20470,Fully Paid
10800,36 months,330.97,A,A2,10,MORTGAGE,70000,Not Verified,other,WI,8.02,0,0,1996,0,6,0,13252,Fully Paid
25000,36 months,802.82,B,B1,10,MORTGAGE,66000,Source Verified,credit_card,OH,21.53,0,0,1975,1,15,0,14294,Charged Off
24000,60 months,527.71,B,B5,10,MORTGAGE,160000,Source Verified,debt_consolidation,TX,16.36,0,0,1987,0,13,0,38179,Fully Paid
20000,36 months,610.62,A,A2,0,RENT,75000,Source Verified,debt_consolidation,IL,22.21,0,0,2005,0,13,0,23197,Charged Off
24925,36 months,817.67,B,B2,1,MORTGAGE,68250,Verified,debt_consolidation,MA,21.29,0,0,2002,3,15,0,8886,Charged Off
18000,36 months,580.73,B,B3,0,RENT,56160,Verified,debt_consolidation,CA,23.61,0,0,2002,1,7,0,17628,Fully Paid
14000,36 months,461.87,B,B5,1,RENT,56000,Verified,credit_card,GA,39.66,0,0,1999,0,14,0,21506,Fully Paid
15000,60 months,389.03,E,E3,0,MORTGAGE,43000,Source Verified,medical,NV,19.28,0,0,2004,0,14,0,7986,Charged Off
18000,36 months,595.03,B,B4,10,RENT,74500,Not Verified,credit_card,AZ,21.75,0,0,1999,0,9,0,9913,Charged Off
4500,36 months,137.39,A,A2,6,MORTGAGE,60000,Not Verified,major_purchase,NJ,6.15,0,0,2005,0,5,0,10716,Fully Paid
7500,36 months,228.27,A,A1,10,RENT,55000,Not Verified,credit_card,GA,11.85,0,0,1996,0,9,0,16638,Fully Paid
5075,36 months,170,C,C2,0,RENT,155000,Not Verified,debt_consolidation,SC,10.18,2,0,1999,2,12,0,3137,Fully Paid
20000,36 months,622.04,A,A4,10,RENT,98000,Source Verified,credit_card,LA,13.94,0,0,1979,0,7,0,16587,Fully Paid
9300,36 months,343.36,D,D4,9,RENT,177300,Verified,debt_consolidation,CA,5.54,0,0,2001,2,6,0,1297,Charged Off
6000,36 months,214.73,D,D3,10,RENT,63000,Not Verified,other,MI,9.85,0,0,2000,1,7,0,0,Fully Paid
10000,36 months,363.99,D,D2,3,MORTGAGE,78000,Not Verified,debt_consolidation,FL,25.49,0,0,1996,0,14,0,24868,Fully Paid
6850,36 months,246.17,D,D4,9,RENT,70000,Verified,debt_consolidation,CT,7.39,1,0,1999,2,11,0,11898,Fully Paid
10500,36 months,352.73,C,C1,4,MORTGAGE,45000,Source Verified,debt_consolidation,FL,23.4,0,0,2005,0,13,0,11458,Fully Paid
7000,36 months,250.06,D,D4,5,MORTGAGE,32947,Source Verified,debt_consolidation,IL,6.67,0,0,2005,0,5,0,3497,Fully Paid
25000,60 months,740.25,F,F2,2,RENT,50000,Source Verified,major_purchase,OH,5.4,0,0,2009,0,3,0,1264,Charged Off
24000,36 months,839.16,D,D1,10,OWN,55000,Verified,credit_card,CA,35.19,0,0,2001,1,12,0,34681,Charged Off
19500,60 months,450.21,C,C1,1,MORTGAGE,46000,Not Verified,credit_card,TX,30.51,0,0,2001,0,10,0,27058,Fully Paid
6975,36 months,238.36,C,C4,4,MORTGAGE,50000,Source Verified,credit_card,MI,4.94,0,0,2000,0,6,1,5838,Fully Paid
12000,36 months,368.45,A,A2,0,RENT,63000,Source Verified,credit_card,NC,21.66,0,0,1995,0,11,0,20639,Fully Paid
5000,36 months,200.63,F,F1,7,RENT,40000,Verified,debt_consolidation,CA,17.97,0,0,2010,3,5,0,994,Fully Paid
3600,36 months,115.61,B,B1,2,OWN,40000,Not Verified,credit_card,MN,4.11,1,0,2001,0,6,1,3736,Fully Paid
24000,36 months,756.4,A,A5,3,RENT,90000,Source Verified,debt_consolidation,NJ,13.46,0,0,2002,0,14,0,28480,Fully Paid
15000,36 months,478.19,B,B2,10,MORTGAGE,106000,Source Verified,home_improvement,AZ,2.66,1,0,2000,1,6,0,6645,Fully Paid
6000,36 months,186.61,A,A4,0,RENT,75000,Source Verified,debt_consolidation,CA,12.86,0,0,1992,0,7,0,9111,Fully Paid
35000,60 months,946.87,E,E2,0,MORTGAGE,125000,Source Verified,debt_consolidation,MA,18.69,0,0,1989,4,13,0,31513,Charged Off
15000,36 months,485.14,B,B1,10,MORTGAGE,72820,Not Verified,debt_consolidation,TX,27.48,0,0,1986,0,14,0,9005,Fully Paid
12000,60 months,304.53,D,D4,10,RENT,46000,Not Verified,credit_card,SC,13.38,0,0,2005,0,8,1,16076,Charged Off
12000,60 months,263.74,B,B5,2,MORTGAGE,45000,Not Verified,home_improvement,FL,6.86,0,0,2013,0,8,0,10,Charged Off
12000,60 months,324.58,E,E5,10,RENT,100161,Verified,debt_consolidation,IN,2.05,0,0,1999,1,4,0,5243,Charged Off
15200,60 months,358.75,C,C3,10,RENT,59947,Source Verified,debt_consolidation,PA,7.73,2,0,1995,0,6,0,2747,Charged Off
10000,36 months,326.35,B,B4,10,MORTGAGE,130000,Not Verified,debt_consolidation,FL,22.69,0,0,1995,0,14,0,62786,Fully Paid
2500,36 months,83.87,C,C2,4,RENT,76000,Verified,debt_consolidation,DC,26.29,0,0,2000,1,9,0,35188,Fully Paid
28000,36 months,943.3,B,B5,10,RENT,123042,Verified,debt_consolidation,MN,8.61,0,0,2000,0,4,0,19598,Fully Paid
8000,36 months,261.88,B,B3,2,RENT,1.00E+05,Not Verified,debt_consolidation,CA,7.96,0,0,2003,1,10,1,7290,Fully Paid
22000,60 months,467.33,B,B3,8,MORTGAGE,81000,Verified,debt_consolidation,CO,7.51,0,0,2002,1,5,0,18176,Fully Paid
15000,60 months,348.87,C,C3,10,MORTGAGE,60000,Source Verified,credit_card,NY,28.72,0,0,2006,0,10,0,17396,Charged Off
10000,36 months,321.13,B,B1,3,MORTGAGE,72000,Source Verified,debt_consolidation,UT,14.08,0,0,1999,1,10,0,9474,Fully Paid
14000,60 months,394.59,F,F1,0,MORTGAGE,55000,Source Verified,debt_consolidation,TX,24.01,2,0,2000,0,12,0,8177,Fully Paid
17250,60 months,393.47,B,B4,1,RENT,52000,Verified,debt_consolidation,TX,21.39,0,0,1996,1,7,0,10350,Fully Paid
8500,36 months,273.32,B,B1,10,MORTGAGE,64000,Not Verified,debt_consolidation,CA,6.58,3,0,2000,0,10,0,3432,Fully Paid
22000,36 months,683.23,A,A4,10,RENT,66000,Not Verified,debt_consolidation,MN,20.56,0,0,2006,0,15,0,4681,Fully Paid
30000,36 months,1030.15,C,C2,10,MORTGAGE,70000,Verified,debt_consolidation,TN,16.77,0,0,1985,0,9,0,27207,Fully Paid
24000,36 months,754.07,B,B1,10,MORTGAGE,82000,Verified,debt_consolidation,GA,26.12,0,0,1999,0,13,0,8323,Fully Paid
35000,60 months,975.64,E,E5,1,RENT,150000,Source Verified,debt_consolidation,NY,9.6,0,0,1998,0,12,0,14571,Charged Off
17325,36 months,631.14,E,E2,5,MORTGAGE,84000,Source Verified,debt_consolidation,TX,15.34,0,0,2010,1,10,0,6141,Charged Off
20000,60 months,434.75,B,B4,2,MORTGAGE,205000,Source Verified,debt_consolidation,MO,10.96,0,0,1985,0,8,0,35602,Fully Paid
22250,60 months,556.21,C,C5,10,MORTGAGE,50000,Verified,debt_consolidation,OH,27.05,0,0,1996,0,19,0,37877,Fully Paid
21000,36 months,685.03,B,B4,0,OWN,185000,Not Verified,credit_card,NJ,12.36,0,0,1992,0,14,0,60396,Fully Paid
24250,60 months,610.27,D,D4,10,MORTGAGE,80000,Verified,credit_card,CO,16.45,0,0,1985,1,16,0,39285,Fully Paid
15000,36 months,533.15,C,C5,6,MORTGAGE,94000,Verified,debt_consolidation,MI,24.27,2,0,1984,0,15,0,20605,Fully Paid
6000,36 months,199.26,B,B5,5,MORTGAGE,40000,Not Verified,debt_consolidation,KY,27.78,0,0,2008,0,12,0,26987,Fully Paid
10000,36 months,332.72,B,B3,3,OWN,32500,Verified,credit_card,NY,21.75,1,0,2002,2,9,0,32,Fully Paid
15000,36 months,474.14,A,A5,10,MORTGAGE,72000,Not Verified,debt_consolidation,IL,11.72,0,0,2002,2,17,0,8388,Fully Paid
15275,60 months,370.49,C,C4,10,OWN,58000,Verified,debt_consolidation,TX,10.97,0,0,2002,0,4,0,5303,Fully Paid
2500,36 months,86.66,C,C5,5,RENT,28600,Not Verified,debt_consolidation,FL,26.52,1,0,1995,1,9,1,2607,Fully Paid
18575,60 months,572.65,F,F4,8,MORTGAGE,65000,Verified,debt_consolidation,MO,24.98,1,0,2005,2,33,0,9489,Charged Off
10000,36 months,301.15,A,A1,8,RENT,50000,Not Verified,other,OR,26,0,0,1997,0,25,0,9298,Fully Paid
11000,36 months,357.48,B,B3,4,MORTGAGE,33000,Verified,credit_card,MO,17.96,0,0,1998,1,5,0,10018,Fully Paid
35000,60 months,956.55,D,D5,2,MORTGAGE,43400,Verified,debt_consolidation,NY,48.7,0,0,2004,0,17,0,25679,Fully Paid
7500,36 months,262.98,C,C4,4,RENT,38000,Not Verified,debt_consolidation,CA,11.53,0,0,2004,2,9,0,5661,Charged Off
7000,36 months,229.64,B,B2,5,MORTGAGE,55000,Not Verified,credit_card,OH,13.9,0,0,1997,2,13,0,6502,Fully Paid
5000,36 months,168.11,B,B4,9,RENT,90000,Not Verified,debt_consolidation,NY,5.31,0,0,2001,1,4,0,2184,Fully Paid
15000,60 months,343.84,C,C3,3,OWN,48000,Not Verified,credit_card,PA,30.6,0,0,2003,0,10,0,23457,Charged Off
8000,36 months,263.78,B,B5,6,MORTGAGE,74000,Source Verified,debt_consolidation,MD,12.02,0,0,2000,0,6,0,8869,Fully Paid
35000,36 months,1213.12,C,C5,3,MORTGAGE,87000,Verified,home_improvement,VA,4.22,0,0,1992,2,13,0,11893,Charged Off
12000,60 months,352.15,F,F4,7,RENT,71400,Verified,credit_card,OR,32.71,2,0,1996,1,13,0,21221,Fully Paid
3600,36 months,114.32,A,A5,1,MORTGAGE,85000,Not Verified,home_improvement,CA,17.46,2,0,2000,2,17,0,6301,Fully Paid
14000,60 months,347.87,D,D3,8,OWN,90000,Verified,debt_consolidation,CO,16.81,0,0,2002,2,19,0,33465,Fully Paid
35000,36 months,1162.34,B,B3,6,MORTGAGE,147478,Source Verified,debt_consolidation,MD,22.93,0,0,1994,0,15,0,27463,Fully Paid
6500,36 months,224.22,C,C5,8,MORTGAGE,58000,Not Verified,debt_consolidation,NY,23,0,0,2001,1,7,0,1013,Fully Paid
25975,60 months,642.34,D,D2,10,MORTGAGE,110000,Verified,debt_consolidation,NJ,22.32,0,0,1988,2,19,0,69555,Charged Off
7725,36 months,245.44,A,A5,0,RENT,48000,Not Verified,other,PA,16.63,0,0,1999,2,9,0,15355,Fully Paid
28000,36 months,972.01,C,C2,10,RENT,110000,Source Verified,credit_card,CA,14.02,0,0,1996,0,11,0,17482,Fully Paid
20000,36 months,701.17,C,C3,9,MORTGAGE,60000,Verified,debt_consolidation,MD,10.63,0,0,2002,1,6,0,17375,Fully Paid
10000,36 months,321.13,B,B1,2,RENT,82000,Source Verified,credit_card,TX,21.48,0,0,1993,2,9,0,6966,Fully Paid
25000,36 months,898.43,D,D2,3,OWN,112000,Source Verified,home_improvement,FL,17.97,2,0,2009,3,12,0,13173,Fully Paid
7500,36 months,233.72,A,A3,10,RENT,60000,Verified,debt_consolidation,CA,15.87,0,0,2000,1,19,0,6012,Fully Paid
5000,36 months,183.41,D,D4,7,RENT,78000,Not Verified,debt_consolidation,GA,11.77,6,0,1999,1,7,0,1535,Fully Paid
12525,36 months,450.12,D,D2,0,RENT,37000,Source Verified,credit_card,NJ,24.2,1,0,1975,0,9,0,13463,Fully Paid
6925,36 months,255.67,E,E3,2,OWN,26000,Verified,small_business,TX,6.19,0,0,1987,0,6,0,5005,Fully Paid
24000,36 months,791.77,B,B5,0,RENT,165000,Source Verified,debt_consolidation,MD,20.18,0,0,1996,2,17,1,36338,Charged Off
26750,60 months,551.02,B,B1,0,MORTGAGE,130000,Verified,home_improvement,CA,8.62,0,0,2003,0,22,0,12611,Fully Paid
25000,60 months,622.66,C,C5,10,MORTGAGE,57000,Source Verified,debt_consolidation,AZ,15.28,0,0,1995,1,10,0,7737,Charged Off
12500,36 months,410.07,B,B2,9,MORTGAGE,60000,Verified,debt_consolidation,CA,28.84,0,0,1993,0,14,0,11809,Fully Paid
4800,60 months,106.44,B,B5,10,MORTGAGE,72996,Source Verified,major_purchase,OH,19.18,0,0,1983,1,21,0,32277,Fully Paid
12000,36 months,391.45,B,B4,0,RENT,50000,Source Verified,debt_consolidation,WA,9.72,0,0,2009,0,8,3,12505,Fully Paid
17500,36 months,590.07,B,B5,3,MORTGAGE,65000,Source Verified,credit_card,OR,15.05,0,0,2000,1,8,0,34640,Charged Off
8000,36 months,297.19,D,D5,10,MORTGAGE,47500,Not Verified,debt_consolidation,CO,16.38,0,0,1987,1,18,0,9455,Fully Paid
30000,60 months,682.44,B,B5,10,MORTGAGE,165000,Verified,debt_consolidation,WA,10.1,0,0,1990,0,11,0,4843,Fully Paid
4000,36 months,136.68,C,C1,3,RENT,43000,Verified,debt_consolidation,IL,6.56,0,0,1988,2,12,1,3184,Fully Paid
22000,36 months,795.25,D,D2,2,MORTGAGE,50000,Verified,debt_consolidation,CO,10.59,0,0,2002,1,11,0,8919,Fully Paid
25000,60 months,669.19,E,E4,10,OWN,103000,Source Verified,debt_consolidation,NC,30.33,0,0,1999,1,10,0,897,Fully Paid
7000,36 months,237.04,C,C2,0,RENT,55000,Verified,debt_consolidation,WA,13.4,0,0,2001,1,15,1,7862,Charged Off
5000,36 months,167.34,C,C1,0,MORTGAGE,81000,Not Verified,medical,FL,15.21,0,0,1994,0,9,0,1015,Fully Paid
15275,36 months,548.94,D,D4,10,RENT,70000,Not Verified,medical,CA,24.19,0,0,1996,0,20,0,18572,Charged Off
24000,60 months,485.38,A,A5,10,MORTGAGE,90000,Not Verified,other,AZ,16.43,0,0,2004,1,21,0,23508,Fully Paid
24000,36 months,730.46,A,A1,10,MORTGAGE,175000,Verified,debt_consolidation,OR,6.03,0,0,2001,0,12,0,33424,Fully Paid
10000,36 months,343.39,C,C1,5,MORTGAGE,75000,Not Verified,debt_consolidation,FL,21.63,0,0,2004,1,9,0,6244,Fully Paid
12000,36 months,382.55,B,B2,10,RENT,50000,Source Verified,credit_card,OH,31.25,0,0,2001,0,15,1,10900,Charged Off
10500,36 months,349.36,B,B3,4,MORTGAGE,30000,Verified,other,MO,27.28,0,0,2001,0,16,0,13164,Charged Off
5500,36 months,186.62,C,C2,8,MORTGAGE,140000,Not Verified,credit_card,OR,16.38,0,0,2000,0,9,0,11486,Charged Off
25000,60 months,621.18,D,D3,10,RENT,55000,Verified,debt_consolidation,NY,25.22,0,0,1996,0,13,0,43791,Charged Off
24000,36 months,785.62,B,B2,0,RENT,225000,Source Verified,debt_consolidation,TX,7.91,2,0,1989,0,8,0,9216,Fully Paid
7500,36 months,238.15,A,A5,0,MORTGAGE,52000,Source Verified,credit_card,MN,29.09,0,0,2000,0,21,0,33837,Fully Paid
8225,36 months,287.59,C,C3,5,MORTGAGE,46000,Source Verified,debt_consolidation,TN,22.77,1,0,1997,1,12,0,27008,Charged Off
7000,36 months,229.14,B,B4,8,MORTGAGE,70000,Source Verified,credit_card,MS,8.93,0,0,1997,0,8,0,6552,Fully Paid
20000,36 months,651.37,B,B2,0,MORTGAGE,120000,Verified,debt_consolidation,CA,11.55,0,0,2001,1,7,0,38548,Fully Paid
30000,36 months,1015.89,C,C2,10,RENT,72000,Verified,credit_card,CA,31.38,0,0,1999,0,20,0,30141,Charged Off
10000,36 months,328.06,B,B2,1,MORTGAGE,135000,Source Verified,credit_card,NH,17.01,0,0,1991,3,12,0,11445,Fully Paid
8000,60 months,216.43,E,E2,10,MORTGAGE,48000,Verified,debt_consolidation,FL,8.4,1,0,2001,1,9,0,14488,Fully Paid
10000,36 months,336.9,C,C1,10,MORTGAGE,36877,Not Verified,credit_card,SC,22.99,0,0,1984,1,8,0,10230,Fully Paid
11000,36 months,334.8,A,A1,10,MORTGAGE,45000,Verified,debt_consolidation,CA,21.79,0,0,1987,1,19,0,12615,Fully Paid
