funded_amnt,term,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,acc_now_delinq,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal
4000,36 months,125.68,B,B1,2,RENT,31280.64,Source Verified,debt_consolidation,TX,18.46,0,0,2003,1,11,0,2777
20225,60 months,498.2,D,D1,10,RENT,45000,Source Verified,debt_consolidation,VA,6.91,0,0,2001,0,7,2,3565
18200,60 months,441.43,C,C4,1,RENT,52000,Verified,credit_card,OR,16.28,0,0,2000,0,7,0,28962
12625,36 months,404.36,B,B2,8,MORTGAGE,134000,Not Verified,debt_consolidation,WI,14.3,1,0,1998,1,14,1,92124
12000,36 months,371.96,A,A4,5,MORTGAGE,65000,Verified,debt_consolidation,FL,4.39,0,0,2010,0,12,0,6928
21000,60 months,562.12,E,E4,0,MORTGAGE,108000,Verified,debt_consolidation,CA,21.34,2,0,2000,0,40,0,27278
2400,36 months,78.74,B,B2,10,OWN,26000,Not Verified,major_purchase,MD,13.8,0,0,2001,0,6,0,6117
24000,60 months,533.75,B,B5,10,MORTGAGE,140000,Source Verified,debt_consolidation,CA,10.33,0,0,2003,0,16,0,20148
4000,36 months,133.09,B,B3,0,MORTGAGE,98000,Source Verified,debt_consolidation,FL,18.06,0,0,1985,3,12,0,9488
6500,36 months,217.42,B,B5,10,MORTGAGE,37200,Verified,debt_consolidation,CA,22.9,0,0,1999,0,4,1,3289
11000,36 months,360.86,B,B2,10,MORTGAGE,120000,Source Verified,credit_card,RI,13.5,0,0,1998,1,21,0,20447
15000,60 months,360.09,D,D1,4,MORTGAGE,175000,Not Verified,home_improvement,GA,7.94,0,0,1996,1,8,1,3732
10000,36 months,334.49,B,B5,10,RENT,70000,Source Verified,credit_card,OH,16.2,0,0,2001,1,10,4,13419
7200,36 months,219.14,A,A1,9,MORTGAGE,45000,Not Verified,other,NC,15.33,0,0,1999,0,7,0,4128
8400,36 months,265.56,A,A4,2,RENT,74500,Not Verified,car,CA,4.62,0,0,2003,2,9,0,2692
20000,36 months,667.06,C,C1,5,MORTGAGE,89859,Source Verified,debt_consolidation,TX,21.03,0,0,1998,1,19,0,11758
15000,36 months,507.8,C,C3,7,MORTGAGE,45000,Verified,debt_consolidation,SC,21.41,0,0,2010,0,6,0,11538
6000,36 months,201.27,C,C2,10,RENT,36000,Source Verified,debt_consolidation,MO,19.1,0,0,1997,3,7,1,4978
25000,36 months,833.83,C,C1,10,MORTGAGE,87000,Source Verified,debt_consolidation,MD,6.83,0,0,1995,2,10,0,20712
7000,36 months,224.2,B,B2,5,MORTGAGE,90000,Not Verified,home_improvement,FL,3.61,0,0,2000,0,7,0,2665
9650,36 months,315.89,B,B4,3,RENT,65000,Not Verified,debt_consolidation,MA,10.41,3,0,2000,1,9,1,1995
19500,36 months,597.57,A,A2,10,MORTGAGE,125000,Not Verified,major_purchase,WY,6.57,0,0,1993,2,7,0,4944
18000,60 months,428.13,C,C5,10,RENT,115000,Source Verified,debt_consolidation,FL,7.4,3,0,1989,0,10,0,11726
5000,36 months,190.88,E,E4,10,MORTGAGE,72000,Verified,other,TN,23.95,0,0,2000,1,13,0,47417
11000,36 months,374.15,C,C3,0,RENT,55000,Not Verified,debt_consolidation,PA,15.67,0,0,2006,1,17,0,12220
28000,36 months,961.47,C,C1,10,MORTGAGE,101000,Source Verified,debt_consolidation,CA,22.92,0,0,1981,1,16,0,63693
23000,60 months,562.87,D,D2,10,RENT,75000,Verified,credit_card,PA,21.46,0,0,2004,0,13,0,20240
18000,60 months,397.41,B,B4,10,MORTGAGE,58000,Source Verified,debt_consolidation,OH,23.05,0,0,1989,1,12,0,3371
12000,36 months,401.39,B,B4,2,OWN,60000,Source Verified,debt_consolidation,PA,16.4,0,0,2000,4,7,0,16807
15000,60 months,397.33,E,E1,10,MORTGAGE,85000,Source Verified,debt_consolidation,TN,23.49,0,0,2000,0,12,0,23157
20000,60 months,470.15,C,C4,0,MORTGAGE,1.00E+05,Not Verified,debt_consolidation,OK,15.71,0,0,2005,0,13,0,15549
6250,36 months,213.55,C,C1,10,RENT,60000,Verified,credit_card,FL,19.62,2,0,1999,0,7,0,2161
7500,36 months,228.27,A,A1,5,MORTGAGE,82000,Verified,debt_consolidation,CA,9.41,0,0,1989,0,4,0,3163
30700,60 months,861.58,F,F2,6,MORTGAGE,85000,Source Verified,debt_consolidation,LA,18.17,0,0,2004,0,12,0,27686
25000,60 months,618.37,C,C5,10,MORTGAGE,96000,Verified,debt_consolidation,CA,31.28,0,0,1996,0,18,0,51027
26000,60 months,571.03,B,B4,7,MORTGAGE,102000,Source Verified,debt_consolidation,VA,10.75,0,0,1994,0,14,0,26742
12000,36 months,375.38,A,A5,9,RENT,140000,Not Verified,credit_card,CA,8.38,0,0,1995,0,8,0,15915
10000,36 months,323.38,B,B2,1,RENT,60500,Not Verified,debt_consolidation,FL,16.45,0,0,1999,0,13,0,3887
15000,60 months,393.42,E,E2,10,MORTGAGE,55000,Source Verified,debt_consolidation,GA,8.05,0,0,2002,1,9,0,12734
19000,36 months,646.34,C,C3,8,RENT,90000,Source Verified,debt_consolidation,MN,24.27,0,0,2005,1,11,0,19310
24000,36 months,820.15,C,C4,4,MORTGAGE,195000,Source Verified,debt_consolidation,IL,7.07,0,0,1998,4,6,0,14241
6000,36 months,198,B,B3,10,MORTGAGE,50000,Verified,debt_consolidation,FL,27.74,1,0,1982,0,7,0,14261
21000,36 months,674.37,B,B1,10,MORTGAGE,83000,Verified,debt_consolidation,AZ,32.1,0,0,1989,0,12,0,76664
32100,60 months,880.56,E,E5,10,RENT,83180,Source Verified,debt_consolidation,CA,22.29,1,0,1998,2,20,0,22176
10000,36 months,312.86,A,A5,10,RENT,63000,Source Verified,debt_consolidation,TN,24.93,0,0,1997,0,7,0,1454
16000,60 months,347.8,B,B4,2,MORTGAGE,140000,Source Verified,debt_consolidation,VA,19.35,1,0,1993,1,24,0,22343
7000,36 months,230.94,B,B5,1,RENT,45000,Source Verified,credit_card,IL,17.47,0,0,2007,1,12,0,7084
12675,36 months,427.75,B,B4,10,MORTGAGE,80000,Not Verified,debt_consolidation,CA,4.49,0,0,2002,1,5,0,5409
15850,60 months,393.83,D,D1,10,MORTGAGE,65279.58,Verified,debt_consolidation,SD,16.95,0,0,2002,0,13,1,11248
12000,36 months,375.43,A,A5,3,RENT,59000,Not Verified,debt_consolidation,WI,20.69,0,0,1993,0,13,0,14269
24000,60 months,640.01,D,D5,2,MORTGAGE,180000,Source Verified,debt_consolidation,NJ,26.95,0,0,1978,2,25,0,97363
5725,36 months,190.49,B,B3,4,RENT,37000,Not Verified,other,PA,19.56,0,0,1999,1,9,0,6024
10750,36 months,365.69,B,B5,3,MORTGAGE,45000,Source Verified,debt_consolidation,TX,26.45,0,0,2001,0,11,0,5946
24000,60 months,662.59,E,E4,1,MORTGAGE,57600,Verified,debt_consolidation,MD,17.42,2,0,1995,1,10,0,16864
7000,36 months,233.81,C,C1,4,RENT,52000,Source Verified,debt_consolidation,WI,15.21,0,0,1995,2,10,1,6069
7000,36 months,243.38,D,D2,10,MORTGAGE,54257,Verified,debt_consolidation,IL,16.15,0,0,1997,0,12,1,8871
11200,60 months,258.7,C,C4,2,OWN,28000,Not Verified,other,IL,7.77,0,0,2009,0,4,0,8431
10000,36 months,339.5,B,B5,4,RENT,65000,Source Verified,debt_consolidation,TX,7.07,0,0,2000,0,11,3,10788
18700,60 months,492.53,D,D5,10,MORTGAGE,93000,Verified,credit_card,PA,22.95,0,0,1988,3,14,0,43339
24000,60 months,590.68,D,D2,3,RENT,75000,Verified,credit_card,FL,22.21,0,0,2007,0,11,0,37179
7125,36 months,270.2,E,E2,4,MORTGAGE,38000,Verified,debt_consolidation,AR,34.14,0,0,2002,0,5,1,1446
14500,36 months,493.26,C,C3,0,RENT,70000,Source Verified,credit_card,DC,6.75,0,0,2003,0,25,1,11935
24000,36 months,940.08,E,E2,5,MORTGAGE,102000,Source Verified,debt_consolidation,NY,32.34,1,0,2002,0,17,0,34555
6000,36 months,186.61,A,A4,10,MORTGAGE,45000,Source Verified,other,WA,18.77,0,0,2000,0,6,0,2486
6500,36 months,215.87,B,B3,6,MORTGAGE,19000,Source Verified,other,NC,25.46,0,0,2005,0,21,0,6661
2400,36 months,92.25,E,E5,9,MORTGAGE,70000,Verified,moving,IN,24.75,0,0,2002,3,14,0,14075
33000,60 months,784.9,C,C5,9,RENT,124000,Verified,credit_card,TX,11.18,0,0,1996,0,9,0,11555
6000,36 months,212.58,D,D2,2,RENT,74000,Verified,medical,TX,26.14,0,0,1993,0,6,0,14027
15200,36 months,521.45,C,C5,0,RENT,43000,Not Verified,debt_consolidation,WA,17.19,0,0,1998,2,14,0,18944
25000,60 months,658.46,D,D5,5,OWN,106000,Verified,debt_consolidation,MA,14.16,2,0,1997,1,15,0,7484
25000,36 months,787.92,A,A5,4,RENT,70000,Source Verified,credit_card,NY,24.97,0,0,2006,0,25,0,28154
20000,36 months,618.64,A,A3,10,MORTGAGE,72000,Source Verified,debt_consolidation,CA,6.72,0,0,1982,1,15,0,15269
2000,36 months,67.94,C,C3,10,RENT,99996,Not Verified,debt_consolidation,NY,14.04,0,0,1991,1,8,0,44489
12000,36 months,400.24,C,C1,5,RENT,97000,Source Verified,debt_consolidation,MD,14.35,2,0,2004,0,10,0,23934
20000,36 months,686.77,C,C1,7,MORTGAGE,60000,Source Verified,credit_card,NY,18.82,0,0,1994,0,14,0,34942
15000,60 months,351.44,C,C4,3,OWN,55000,Not Verified,debt_consolidation,OH,19.18,0,0,2002,0,16,0,17495
29650,36 months,1036.71,D,D1,10,MORTGAGE,125000,Verified,debt_consolidation,FL,10.98,0,0,1991,2,25,0,14658
25000,60 months,661.93,D,D5,10,MORTGAGE,1.00E+05,Verified,debt_consolidation,MT,25.98,0,0,1997,1,14,1,4889
6325,36 months,213.67,C,C3,3,RENT,23000,Verified,debt_consolidation,KY,15.14,0,0,2010,1,8,0,1553
4800,36 months,157.13,B,B4,10,RENT,95000,Source Verified,car,HI,27.85,1,0,1991,0,11,1,34549
27000,60 months,570.36,B,B3,10,MORTGAGE,88000,Not Verified,credit_card,NJ,30.37,0,0,1989,1,25,0,64023
12000,36 months,392.81,B,B4,0,RENT,55000,Source Verified,debt_consolidation,CA,11.04,0,0,2008,1,8,0,9544
4325,36 months,145.09,C,C2,10,MORTGAGE,33000,Not Verified,debt_consolidation,IN,35.64,0,0,1983,0,17,0,19145
28000,36 months,979.02,C,C3,9,OWN,2.00E+05,Source Verified,debt_consolidation,IL,6.22,0,0,2001,2,23,0,18092
8000,36 months,265.68,C,C1,7,RENT,72000,Source Verified,debt_consolidation,ME,19.73,0,0,2000,2,6,2,4897
4500,36 months,149.11,B,B3,0,MORTGAGE,12960,Not Verified,debt_consolidation,VA,9.17,0,0,1997,2,7,1,2832
10400,36 months,347.87,B,B5,0,RENT,42000,Source Verified,credit_card,MI,34.53,0,0,1995,0,14,0,3522
12000,60 months,345.15,E,E2,1,RENT,50000,Source Verified,debt_consolidation,WI,32.07,0,0,2009,0,12,0,16991
14375,36 months,521.5,E,E1,10,MORTGAGE,40000,Source Verified,debt_consolidation,NC,9.24,1,0,2000,0,4,0,4147
12500,36 months,385.91,A,A2,7,RENT,62500,Source Verified,credit_card,MA,6.91,0,0,2001,0,3,0,9856
35000,60 months,1085.33,F,F5,3,RENT,120000,Source Verified,home_improvement,CA,6.67,0,0,1985,4,6,0,1789
25000,60 months,602.79,D,D1,0,RENT,75000,Verified,debt_consolidation,NY,25.66,0,0,2003,3,12,0,24137
11200,60 months,257.66,C,C2,6,RENT,75000,Not Verified,credit_card,NY,9.84,0,0,2004,0,5,0,7561
5000,36 months,167.01,C,C1,0,RENT,36000,Not Verified,debt_consolidation,IL,19.4,0,0,2003,1,12,0,16381
2500,36 months,82.65,B,B4,10,OWN,70000,Not Verified,home_improvement,MD,11.73,0,0,2006,0,7,0,2125
12000,36 months,402.54,C,C2,4,OWN,84000,Verified,debt_consolidation,TN,26.31,0,0,2002,2,20,0,20025
9625,36 months,322.87,C,C2,10,RENT,34000,Source Verified,credit_card,TX,29.86,0,0,2002,0,10,0,11984
5600,36 months,168.65,A,A1,10,MORTGAGE,116000,Not Verified,debt_consolidation,CO,17.55,0,0,1981,1,16,0,21382
10000,60 months,235.08,C,C4,0,OWN,52000,Source Verified,other,GA,10.89,0,0,1993,0,4,0,959
11200,60 months,270.05,D,D1,3,MORTGAGE,79200,Not Verified,credit_card,CA,9.8,0,0,1998,0,11,0,17920
25075,36 months,901.13,D,D4,4,OWN,85500,Verified,debt_consolidation,NC,12.02,0,0,1998,2,26,0,20476
25000,36 months,846.33,C,C3,10,MORTGAGE,80000,Verified,debt_consolidation,IL,19.23,0,0,1990,0,14,0,24200
4400,36 months,146.13,B,B5,10,RENT,49000,Source Verified,debt_consolidation,CA,9.18,0,0,1998,0,9,0,8419
6500,36 months,241.54,D,D4,2,OWN,65000,Verified,home_improvement,TN,23.86,0,0,2002,1,13,1,5668
20000,36 months,625.81,A,A4,10,MORTGAGE,121000,Verified,credit_card,KS,20.56,0,0,1996,2,9,0,26329
7000,36 months,219.94,B,B1,2,MORTGAGE,60000,Source Verified,debt_consolidation,WA,12.54,0,0,1999,0,8,0,5290
12000,36 months,435.34,D,D2,6,RENT,40000,Not Verified,major_purchase,CA,6.12,0,0,2007,2,5,0,9233
7000,36 months,258.26,D,D5,9,MORTGAGE,1.00E+05,Source Verified,credit_card,NV,5.71,1,0,1990,3,11,0,9492
12000,36 months,377.37,B,B1,4,RENT,94000,Source Verified,debt_consolidation,CA,15.54,1,0,2004,0,7,0,31388
4000,36 months,122.13,A,A2,6,MORTGAGE,32640,Not Verified,car,FL,14.74,0,0,2003,0,15,0,13234
20000,60 months,521.24,D,D5,10,MORTGAGE,62100,Verified,debt_consolidation,WY,16.62,0,0,1996,3,9,0,10256
10000,36 months,310.56,A,A4,2,MORTGAGE,69000,Source Verified,debt_consolidation,SC,23.33,0,0,2000,0,10,0,10120
12000,36 months,415.93,C,C4,8,RENT,46000,Source Verified,debt_consolidation,CA,5.54,0,0,2002,0,5,0,1700
18825,36 months,589.04,A,A4,5,RENT,42000,Not Verified,debt_consolidation,OR,22.74,0,0,1998,0,7,0,22121
25450,36 months,973.93,E,E5,0,RENT,75000,Source Verified,house,CA,14.94,0,0,2002,1,12,1,8019
18475,60 months,459.06,D,D3,10,RENT,55000,Source Verified,debt_consolidation,SC,33.17,1,0,1996,0,18,0,5500
20000,36 months,795.1,F,F4,7,OWN,104000,Verified,small_business,MI,9.19,0,0,2004,2,6,1,6296
20000,60 months,453.84,C,C2,0,OWN,55000,Not Verified,credit_card,CA,13.59,0,0,1984,0,8,1,12278
12000,60 months,271.14,C,C2,5,OWN,26000,Verified,debt_consolidation,GA,33.1,1,0,1993,1,17,0,3746
3600,36 months,122.47,C,C4,0,RENT,15000,Source Verified,other,WI,11.2,0,0,2011,0,12,0,5931
21000,36 months,643.54,A,A2,0,OWN,88000,Not Verified,debt_consolidation,NY,15.83,0,0,1999,2,15,0,12362
7500,36 months,270.28,D,D1,5,MORTGAGE,50000,Not Verified,debt_consolidation,MA,6.17,0,0,1996,3,17,0,10064
12000,60 months,301.93,D,D4,10,RENT,54449,Source Verified,debt_consolidation,AL,17.85,0,0,1997,0,12,1,8136
15000,36 months,469.21,A,A5,5,MORTGAGE,150000,Not Verified,home_improvement,CA,4.05,0,0,1997,0,14,0,8213
7000,36 months,224.79,B,B1,10,MORTGAGE,65000,Not Verified,credit_card,OK,13.05,0,0,1986,1,13,1,24974
18000,36 months,615.03,C,C1,4,MORTGAGE,42000,Verified,credit_card,NM,33.49,0,0,2000,0,32,0,22432
30000,60 months,718.59,C,C4,10,MORTGAGE,120000,Verified,debt_consolidation,VA,13.47,0,0,1990,0,5,0,24959
9100,36 months,322.41,D,D2,2,OWN,43600,Source Verified,credit_card,TX,12.77,0,0,2005,0,4,0,2544
9000,36 months,303.21,B,B4,4,RENT,66300,Not Verified,debt_consolidation,NY,15,0,0,2006,0,9,1,8148
5000,36 months,187.07,E,E1,8,RENT,46000,Not Verified,other,CA,27.68,0,0,2006,2,11,0,6098
30000,60 months,754.81,D,D4,2,MORTGAGE,120000,Verified,debt_consolidation,FL,4.31,0,0,1993,0,5,1,11901
5000,36 months,159.4,B,B2,0,RENT,150000,Source Verified,other,NY,5.32,0,0,2002,0,8,0,2251
7000,36 months,236.23,B,B4,5,RENT,32000,Not Verified,debt_consolidation,MA,23.96,0,0,2004,0,13,0,11354
7200,36 months,242.57,C,C1,10,RENT,30000,Source Verified,debt_consolidation,KY,14.96,0,0,2000,1,6,2,1402
15000,60 months,338.16,C,C2,10,MORTGAGE,41600,Verified,debt_consolidation,FL,20.77,1,0,2004,0,16,0,15360
3275,36 months,128.48,E,E2,3,RENT,32000,Source Verified,debt_consolidation,TX,19.43,0,0,2005,1,4,0,1690
20000,60 months,461.96,B,B5,10,MORTGAGE,88000,Source Verified,debt_consolidation,IN,11.56,0,0,2002,1,13,0,23152
29250,36 months,982.6,C,C1,10,MORTGAGE,130000,Not Verified,small_business,PA,11.49,0,0,2002,1,7,1,5576
13500,60 months,359.18,E,E3,10,RENT,69000,Source Verified,debt_consolidation,CA,10.8,0,0,1996,1,10,2,10176
17000,36 months,520.96,A,A2,6,MORTGAGE,65000,Not Verified,credit_card,TX,9.45,0,0,2000,1,10,0,13496
8000,36 months,244.25,A,A2,10,OWN,57000,Not Verified,credit_card,MI,12.29,1,0,1988,1,9,0,8568
10000,36 months,344.07,C,C2,6,MORTGAGE,102000,Not Verified,car,AR,28.89,0,0,1998,1,14,0,26343
27500,36 months,883.1,B,B1,2,MORTGAGE,105000,Not Verified,debt_consolidation,CA,21.46,0,0,2003,0,10,0,42433
8400,36 months,282.99,C,C2,1,RENT,53000,Not Verified,credit_card,PA,16.55,0,0,2011,0,9,0,8823
1400,36 months,47.41,C,C2,10,RENT,32000,Not Verified,other,GA,17.93,0,0,2004,1,24,2,1836
20000,36 months,668.98,B,B4,3,MORTGAGE,82000,Source Verified,debt_consolidation,MN,18.34,0,0,1982,0,15,0,20294
28000,60 months,583.55,B,B2,2,MORTGAGE,85000,Source Verified,home_improvement,CA,4.31,0,0,2003,0,5,0,2069
5000,36 months,167.73,C,C2,1,RENT,46000,Verified,debt_consolidation,MD,24.84,0,0,2000,2,13,1,2202
20000,60 months,519.37,D,D4,3,MORTGAGE,120000,Source Verified,home_improvement,MD,14.43,0,0,1995,1,9,0,22412
21600,36 months,661.93,A,A2,6,MORTGAGE,133000,Source Verified,debt_consolidation,NC,17.68,0,0,2001,0,14,1,18365
4675,36 months,172.63,D,D5,7,RENT,45000,Source Verified,renewable_energy,TN,14,0,0,2012,1,6,2,3923
26350,36 months,875.08,C,C1,2,MORTGAGE,88000,Not Verified,credit_card,ND,22.96,0,0,2003,0,29,0,19294
15500,36 months,564.18,D,D2,4,MORTGAGE,50000,Not Verified,debt_consolidation,FL,17.96,0,0,1996,3,9,0,19245
3300,36 months,108.73,B,B4,10,MORTGAGE,67000,Source Verified,debt_consolidation,CA,14.17,1,0,1999,0,8,0,40594
1000,36 months,30.12,A,A1,10,MORTGAGE,94000,Source Verified,debt_consolidation,TX,21.14,0,0,1995,0,54,0,22066
17900,60 months,444.77,D,D3,6,RENT,39000,Source Verified,credit_card,CA,15.42,0,0,2002,0,12,0,8535
14275,60 months,344.04,D,D1,10,MORTGAGE,62000,Not Verified,debt_consolidation,MI,18.76,0,0,1994,1,12,1,6486
4000,36 months,129.36,B,B2,2,MORTGAGE,78000,Not Verified,major_purchase,OH,21.74,0,0,1994,1,17,0,21824
2200,36 months,74.12,C,C2,10,MORTGAGE,58000,Source Verified,other,VA,29.07,1,0,2001,0,16,0,27440
7500,36 months,244.66,B,B4,0,RENT,46800,Verified,other,CA,14.05,5,0,1979,0,9,0,1605
5000,36 months,163.08,B,B2,9,MORTGAGE,67000,Not Verified,home_improvement,TX,8.6,0,0,1995,1,9,0,4668
35000,36 months,1257.8,D,D4,10,RENT,96000,Verified,credit_card,CA,34.71,0,0,2002,3,11,0,25160
25000,60 months,629.01,D,D2,10,MORTGAGE,85000,Verified,debt_consolidation,OH,17.14,2,0,2000,1,12,0,12522
8400,36 months,282.43,B,B4,1,RENT,20000,Verified,debt_consolidation,VA,31.74,0,0,2010,0,9,0,7036
12550,36 months,431.93,C,C4,0,RENT,37000,Source Verified,debt_consolidation,WA,13.32,0,0,2007,1,8,0,7642
9000,36 months,299.45,B,B3,5,MORTGAGE,250000,Source Verified,debt_consolidation,CT,7.62,0,0,1981,1,24,0,54871
9175,36 months,316.44,C,C3,2,RENT,23000,Verified,debt_consolidation,CT,13.73,0,0,2010,0,6,0,8606
9000,36 months,289.19,B,B1,1,MORTGAGE,76400,Not Verified,debt_consolidation,MD,5.82,0,0,1999,0,6,0,5260
15050,36 months,493.72,B,B2,10,OWN,42000,Verified,debt_consolidation,TX,30.33,3,0,1994,0,23,0,10308
19200,60 months,400.15,B,B1,7,MORTGAGE,97000,Not Verified,medical,OH,0.83,0,0,2003,0,6,0,4645
11200,36 months,357.05,B,B1,6,RENT,58000,Verified,debt_consolidation,IL,7.08,0,0,1997,0,6,2,4369
21000,60 months,479.76,C,C3,10,RENT,270000,Source Verified,debt_consolidation,NY,3.88,0,0,1998,0,9,0,32814
25200,36 months,892.82,D,D2,0,RENT,60000,Not Verified,debt_consolidation,OR,10.44,0,0,2002,5,6,0,23197
1000,36 months,33.87,C,C2,10,MORTGAGE,66000,Not Verified,debt_consolidation,IN,32.82,0,0,2001,3,16,1,16462
33000,60 months,855.86,E,E1,2,MORTGAGE,82000,Verified,debt_consolidation,PA,14.36,1,0,1995,1,9,0,23791
7400,36 months,225.23,A,A1,4,RENT,70000,Source Verified,debt_consolidation,NY,16.7,0,0,2002,0,17,0,5911
24000,36 months,791.77,B,B5,9,MORTGAGE,109000,Verified,debt_consolidation,NJ,9.37,0,0,2001,1,25,0,30953
9000,36 months,294.61,B,B4,2,MORTGAGE,52000,Not Verified,debt_consolidation,IL,14.72,0,0,2006,0,10,2,4918
17600,36 months,587.02,C,C1,5,MORTGAGE,95000,Not Verified,debt_consolidation,CA,6.35,0,0,2000,0,8,1,9028
17800,60 months,417.23,C,C1,10,MORTGAGE,50000,Verified,debt_consolidation,MO,10.92,0,0,1998,1,5,0,4579
13000,36 months,455.76,C,C3,6,OWN,56000,Not Verified,credit_card,PA,10.09,0,0,2004,1,10,0,15808
11000,36 months,369.84,B,B4,1,RENT,30000,Verified,debt_consolidation,CA,26.36,1,0,2005,0,23,0,10220
13600,36 months,537.15,F,F3,6,MORTGAGE,45552,Verified,debt_consolidation,FL,21.29,0,0,1996,1,15,1,21990
30000,60 months,677.69,C,C1,1,MORTGAGE,84000,Verified,debt_consolidation,TX,16.61,0,0,1996,0,5,0,53635
15000,36 months,498.15,B,B3,6,MORTGAGE,75000,Source Verified,debt_consolidation,FL,23.25,1,0,2004,1,7,0,11275
9750,36 months,333.66,B,B5,3,RENT,30000,Verified,credit_card,CA,19.41,0,0,1999,0,5,0,15715
20000,36 months,612.89,A,A2,10,MORTGAGE,83500,Source Verified,debt_consolidation,IL,18.41,0,0,1998,0,18,0,42509
24000,36 months,801.63,C,C1,10,MORTGAGE,85000,Verified,debt_consolidation,IL,15.09,2,0,1983,1,13,0,24877
8500,36 months,259.52,A,A2,2,MORTGAGE,39702,Not Verified,credit_card,OH,31.32,0,0,1994,1,7,0,8123
30300,60 months,854,F,F2,10,RENT,2.00E+05,Verified,debt_consolidation,WV,9.53,0,0,2004,1,16,0,29105
3000,36 months,101.16,B,B5,0,RENT,30000,Source Verified,debt_consolidation,NC,30.4,0,0,2004,0,7,0,5156
24500,36 months,837.24,C,C4,10,MORTGAGE,72000,Source Verified,debt_consolidation,MD,21.27,1,0,2006,0,19,0,20767
10000,60 months,278.47,E,E3,3,MORTGAGE,140000,Source Verified,vacation,FL,11.2,0,0,1988,1,7,1,4816
4200,36 months,138.92,B,B3,8,RENT,72500,Not Verified,debt_consolidation,IL,15.97,0,0,2004,0,11,0,5913
12000,36 months,403.47,B,B4,10,MORTGAGE,61000,Not Verified,credit_card,TN,7.67,0,0,1985,1,4,0,1745
10000,60 months,262.28,E,E2,3,RENT,30360,Source Verified,credit_card,MA,24.7,0,0,2008,3,13,0,12246
12000,36 months,374.33,A,A4,10,MORTGAGE,65000,Not Verified,credit_card,MD,14.99,0,0,2003,3,8,0,11462
7000,36 months,220.62,B,B1,6,MORTGAGE,96000,Not Verified,debt_consolidation,VA,3.45,0,0,2001,0,14,0,6816
35000,60 months,946.68,E,E5,6,MORTGAGE,132000,Source Verified,debt_consolidation,NC,1.44,0,0,1989,2,4,2,5463
12300,60 months,265.84,B,B4,1,MORTGAGE,49800,Source Verified,debt_consolidation,MO,15.98,0,0,2001,0,8,0,12251
12000,36 months,439.82,E,E1,10,MORTGAGE,55000,Source Verified,debt_consolidation,CA,13.7,2,0,1992,4,13,0,10423
19425,60 months,579.65,G,G2,5,MORTGAGE,54000,Source Verified,debt_consolidation,IN,24.49,0,0,1998,3,8,0,5058
20500,36 months,623.93,A,A1,4,MORTGAGE,1.00E+05,Verified,debt_consolidation,MD,9.56,0,0,2000,0,5,0,9376
9500,36 months,323.17,C,C4,5,MORTGAGE,72000,Source Verified,car,KS,14.4,0,0,2003,0,7,0,4955
12000,36 months,404.27,C,C2,10,MORTGAGE,80000,Source Verified,debt_consolidation,TX,4.65,0,0,2005,1,12,0,6082
28000,60 months,741.68,E,E1,10,MORTGAGE,75000,Source Verified,home_improvement,CA,34.79,0,0,2003,1,14,0,18573
7000,36 months,216.91,A,A3,7,MORTGAGE,58000,Not Verified,debt_consolidation,IL,13.16,0,0,2003,1,13,0,8439
20000,60 months,556.83,E,E1,3,MORTGAGE,48000,Verified,debt_consolidation,MN,29.3,0,0,2002,1,19,0,24546
8400,60 months,201.08,D,D3,1,MORTGAGE,28303.19,Source Verified,credit_card,FL,19.84,0,0,1990,0,5,0,3629
8000,36 months,256.23,B,B2,7,RENT,120000,Not Verified,debt_consolidation,NJ,11.08,0,0,1999,0,16,0,23382
20000,36 months,628.49,A,A5,5,MORTGAGE,210000,Verified,debt_consolidation,TX,19.57,0,0,1995,1,13,0,47156
21000,36 months,659.91,A,A5,10,RENT,120000,Verified,debt_consolidation,CA,32.23,0,0,1983,1,13,0,37463
8000,36 months,272.07,C,C1,3,OWN,30000,Source Verified,debt_consolidation,MI,12.52,0,0,1999,1,8,0,7747
13000,36 months,405.1,A,A3,8,MORTGAGE,70000,Not Verified,credit_card,IN,15.77,0,0,1984,0,20,0,33029
14400,36 months,504.63,D,D1,3,MORTGAGE,65000,Source Verified,home_improvement,CO,18.76,0,0,2000,0,11,0,25347
